product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_15 Rt(min),UV210_Additive_15 AreaAbs,UV210_Additive_17 Rt(min),UV210_Additive_17 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_19 Rt(min),UV210_Additive_19 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_Additive_13 Rt(min),UV210_Additive_13 AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs
8692.53641,4440.76802,20340.06868,2.174082389,6.968372781,1.637445847,2017-Jan26-1536-CN-Plate1-202.Raw,2017-jan26-1536-cn-plate1-202.raw,13:J,0.468,40341.65988,0,0,0,0,1.777,20340.06868,0.645,4440.76802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,10303.46567,0.724,8692.53641,0,0,0,0,0,0
18947.45464,15607.24978,20050.35217,2.174082389,15.40870509,5.838020963,2017-Jan26-1536-CN-Plate1-218.Raw,2017-jan26-1536-cn-plate1-218.raw,14:J,0.468,32023.66305,0,0,0,0,1.776,20050.35217,0.645,15607.24978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,18947.45464,0.645,15607.24978,0,0,0,0
18329.50691,3463.74399,20117.17327,2.174082389,14.85665703,1.291338511,2017-Jan26-1536-CN-Plate1-234.Raw,2017-jan26-1536-cn-plate1-234.raw,15:J,0.467,30384.38379,0,0,0,0,1.776,20117.17327,0.644,3463.74399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,18329.50691,0,0,0.706,16123.38801,0,0
,4530.69453,19767.10793,,0,1.719027889,2017-Jan26-1536-CN-Plate1-250.Raw,2017-jan26-1536-cn-plate1-250.raw,16:J,0.469,44877.76192,0,0,0,0,1.776,19767.10793,0.645,4530.69453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15130.75970,19661.05288,1.042356705,0,5.771852671,2017-Jan26-1536-CN-Plate1-266.Raw,2017-jan26-1536-cn-plate1-266.raw,17:J,0.468,43445.48456,0,0,0,0,1.776,19661.05288,0.640,15130.75970,0,0,1.240,1044.23554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,21204.82815
10650.70402,23545.42547,19726.19731,1.042356705,4.220973073,8.952090089,2017-Jan26-1536-CN-Plate1-282.Raw,2017-jan26-1536-cn-plate1-282.raw,18:J,0.468,41525.17104,0,0,1.396,10650.70402,1.776,19726.19731,0.641,23545.42547,0,0,0,0,1.269,4672.53733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,29833.94163
30094.13857,35939.25799,19635.18622,1.042356705,11.98186799,13.72762339,2017-Jan26-1536-CN-Plate1-298.Raw,2017-jan26-1536-cn-plate1-298.raw,19:J,0.468,33868.91607,0,0,1.397,30094.13857,1.776,19635.18622,0.642,35939.25799,0,0,0,0,0,0,1.316,24690.01140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,39134.07141
0,14571.28536,20750.94889,0.948682226,0,5.266488945,2017-Jan26-1536-CN-Plate1-314.Raw,2017-jan26-1536-cn-plate1-314.raw,20:J,0.468,45618.93672,0,0,0,0,1.776,20750.94889,0.641,14571.28536,0,0,0,0,0,0,0,0,1.076,25350.37103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,25727.39714
9224.74263,20129.15193,19428.00089,0.948682226,3.378377543,7.770673066,2017-Jan26-1536-CN-Plate1-330.Raw,2017-jan26-1536-cn-plate1-330.raw,21:J,0.468,42144.89319,0,0,0,0,1.776,19428.00089,0.641,20129.15193,0,0,0,0,0,0,0,0,0,0,1.224,9224.74263,1.114,33384.51452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,26556.75788
43307.88540,34965.50458,20130.65471,0.948682226,15.30703648,13.02696284,2017-Jan26-1536-CN-Plate1-346.Raw,2017-jan26-1536-cn-plate1-346.raw,22:J,0.468,33029.06689,0,0,0,0,1.776,20130.65471,0.642,34965.50458,0,0,0,0,0,0,0,0,0,0,1.225,43307.88540,0,0,1.174,38514.62862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,41186.52411
7136.16796,14177.44163,20169.41697,1.337543187,3.549284452,5.271883418,2017-Jan26-1536-CN-Plate1-362.Raw,2017-jan26-1536-cn-plate1-362.raw,23:J,0.468,42728.85199,0,0,0,0,1.776,20169.41697,0.641,14177.44163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,21440.13105,1.415,7136.16796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,24018.92760
15199.92046,20287.67664,19788.81590,1.337543187,7.705318498,7.68906939,2017-Jan26-1536-CN-Plate1-378.Raw,2017-jan26-1536-cn-plate1-378.raw,24:J,0.469,41277.08027,0,0,0,0,1.776,19788.81590,0.642,20287.67664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,15199.92046,1.343,35120.23624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,29736.09127
19986.53483,6662.11111,19121.25865,1.042356705,8.171441334,2.613103849,2017-Jan26-1536-CN-Plate1-11.Raw,2017-jan26-1536-cn-plate1-11.raw,1:K,0.465,33926.35443,0.995,13511.80901,1.397,19986.53483,1.776,19121.25865,0,0,0.525,6662.11111,1.239,3112.08597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50707.65893,7336.73004,20172.89290,1.042356705,19.65092582,2.727693888,2017-Jan26-1536-CN-Plate1-27.Raw,2017-jan26-1536-cn-plate1-27.raw,2:K,0.465,25601.74966,0.996,12728.90206,1.396,50707.65893,1.776,20172.89290,0,0,0.525,7336.73004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101698.2881,7975.06294,20315.19344,1.042356705,39.13544884,2.94424829,2017-Jan26-1536-CN-Plate1-43.Raw,2017-jan26-1536-cn-plate1-43.raw,3:K,0.465,12647.79719,0.999,12176.06009,1.396,101698.2881,1.777,20315.19344,0,0,0.525,7975.06294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6971.72049,20553.47371,0.948682226,0,2.543993571,2017-Jan26-1536-CN-Plate1-59.Raw,2017-jan26-1536-cn-plate1-59.raw,4:K,0.466,46738.58874,0,0,0,0,1.776,20553.47371,0,0,0.525,6971.72049,0,0,0,0,0,0,1.075,22147.99614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135950.1415,8669.36432,20230.35280,0.948682226,47.81434881,3.213994075,2017-Jan26-1536-CN-Plate1-75.Raw,2017-jan26-1536-cn-plate1-75.raw,5:K,0.465,5195.92931,0,0,0,0,1.777,20230.35280,0,0,0.525,8669.36432,0,0,0,0,0,0,0,0,1.225,135950.1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140780.6947,9596.15924,20711.10510,0.948682226,48.36396181,3.475005112,2017-Jan26-1536-CN-Plate1-91.Raw,2017-jan26-1536-cn-plate1-91.raw,6:K,0.465,4193.55161,0,0,0,0,1.776,20711.10510,0,0,0.525,9596.15924,0,0,0,0,0,0,0,0,1.224,140780.6947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821.93029,7639.08054,20628.64132,1.337543187,1.372286353,2.777357199,2017-Jan26-1536-CN-Plate1-107.Raw,2017-jan26-1536-cn-plate1-107.raw,7:K,0.467,46609.66084,0,0,0,0,1.776,20628.64132,0,0,0.525,7639.08054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,18275.66818,1.420,2821.93029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135979.1841,8044.98158,20273.55942,1.337543187,67.28395541,2.976160333,2017-Jan26-1536-CN-Plate1-123.Raw,2017-jan26-1536-cn-plate1-123.raw,8:K,0.466,7646.68511,0,0,0,0,1.776,20273.55942,0,0,0.525,8044.98158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,135979.1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151382.3937,9888.89662,20456.65747,1.337543187,74.23518284,3.625554498,2017-Jan26-1536-CN-Plate1-139.Raw,2017-jan26-1536-cn-plate1-139.raw,9:K,0.466,5251.50319,0,0,0,0,1.776,20456.65747,0,0,0.525,9888.89662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,151382.3937,0,0,0,0,1.399,491.31908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70163.92946,7083.71648,20348.97329,2.843725517,73.53944548,2.610838108,2017-Jan26-1536-CN-Plate1-155.Raw,2017-jan26-1536-cn-plate1-155.raw,10:K,0.466,9705.78682,0,0,0,0,1.776,20348.97329,0,0,0.525,7083.71648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,70163.92946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73258.53801,9357.21567,19615.20403,2.843725517,79.65524299,3.57779196,2017-Jan26-1536-CN-Plate1-171.Raw,2017-jan26-1536-cn-plate1-171.raw,11:K,0.466,6417.08986,0,0,0,0,1.776,19615.20403,0,0,0.525,9357.21567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,73258.53801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78727.61060,10054.47599,19850.08835,2.843725517,84.58893866,3.798903586,2017-Jan26-1536-CN-Plate1-187.Raw,2017-jan26-1536-cn-plate1-187.raw,12:K,0.466,4992.25447,0,0,0,0,1.776,19850.08835,0,0,0.525,10054.47599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,78727.61060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11098.31294,8353.48981,20128.73679,2.174082389,8.990373152,3.11252394,2017-Jan26-1536-CN-Plate1-203.Raw,2017-jan26-1536-cn-plate1-203.raw,13:K,0.468,42141.18595,0,0,0,0,1.776,20128.73679,0,0,0.525,8353.48981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,7023.82181,0.724,11098.31294,0,0,0,0,0,0
59868.75530,9216.49784,20137.25189,2.174082389,48.47717448,3.432630028,2017-Jan26-1536-CN-Plate1-219.Raw,2017-jan26-1536-cn-plate1-219.raw,14:K,0.466,22585.27393,0,0,0,0,1.776,20137.25189,0,0,0.525,9216.49784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,59868.75530,0,0,0,0,0,0
84989.94778,10325.21894,19756.20282,2.174082389,70.14574928,3.919738256,2017-Jan26-1536-CN-Plate1-235.Raw,2017-jan26-1536-cn-plate1-235.raw,15:K,0.467,12201.05408,0,0,0,0,1.776,19756.20282,0,0,0.525,10325.21894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,84989.94778,0,0,0,0,0,0
,7258.37018,20058.11266,,0,2.714002989,2017-Jan26-1536-CN-Plate1-251.Raw,2017-jan26-1536-cn-plate1-251.raw,16:K,0.469,46749.56679,0,0,0,0,1.776,20058.11266,0,0,0.525,7258.37018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39382.44345,7343.23532,19160.31606,1.042356705,16.06858475,2.874392369,2017-Jan26-1536-CN-Plate1-267.Raw,2017-jan26-1536-cn-plate1-267.raw,17:K,0.468,33096.95690,0,0,1.397,39382.44345,1.776,19160.31606,0,0,0.525,7343.23532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,39274.83999
84524.00701,9191.61473,19772.06023,1.042356705,33.41994964,3.486592262,2017-Jan26-1536-CN-Plate1-283.Raw,2017-jan26-1536-cn-plate1-283.raw,18:K,0.466,17845.00672,0,0,1.396,84524.00701,1.776,19772.06023,0,0,0.525,9191.61473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,63514.67118
89828.77674,9724.89438,19303.17216,1.042356705,36.38014621,3.778483094,2017-Jan26-1536-CN-Plate1-299.Raw,2017-jan26-1536-cn-plate1-299.raw,19:K,0.465,14221.42097,0,0,1.396,89828.77674,1.776,19303.17216,0,0,0.525,9724.89438,0,0,0,0,1.315,5830.24949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,67442.99618
1019.07339,7629.92121,20185.16028,0.948682226,0.35921569,2.834974294,2017-Jan26-1536-CN-Plate1-315.Raw,2017-jan26-1536-cn-plate1-315.raw,20:K,0.468,47622.33085,0,0,0,0,1.776,20185.16028,0,0,0.525,7629.92121,0,0,0,0,0,0,1.076,23442.82309,1.224,1019.07339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431,24807.64295
105116.9749,10040.59837,19428.09982,0.948682226,38.49679424,3.876060467,2017-Jan26-1536-CN-Plate1-331.Raw,2017-jan26-1536-cn-plate1-331.raw,21:K,0.466,15216.70626,0,0,0,0,1.776,19428.09982,0,0,0.525,10040.59837,0,0,0,0,0,0,0,0,1.224,105116.9749,1.114,12482.25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,65603.07860
111743.9456,9941.21031,19641.23489,0.948682226,40.47969677,3.796048446,2017-Jan26-1536-CN-Plate1-347.Raw,2017-jan26-1536-cn-plate1-347.raw,22:K,0.467,14094.01915,0,0,0,0,1.776,19641.23489,0,0,0.525,9941.21031,0,0,0,0,0,0,0,0,1.225,111743.9456,0,0,1.174,15186.90181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,68650.20119
10177.24338,7997.84281,20039.11134,1.337543187,5.094725505,2.993337457,2017-Jan26-1536-CN-Plate1-363.Raw,2017-jan26-1536-cn-plate1-363.raw,23:K,0.469,46226.58032,0,0,0,0,1.776,20039.11134,0,0,0.525,7997.84281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,18654.12646,1.414,10177.24338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,25705.91636
118325.8359,9009.03540,20061.09733,1.337543187,59.16896654,3.368099266,2017-Jan26-1536-CN-Plate1-379.Raw,2017-jan26-1536-cn-plate1-379.raw,24:K,0.467,14019.70979,0,0,0,0,1.776,20061.09733,0,0,0.525,9009.03540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,118325.8359,1.342,7134.53460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,67835.68695
17378.20594,0,19560.09103,1.042356705,6.945630993,0,2017-Jan26-1536-CN-Plate1-12.Raw,2017-jan26-1536-cn-plate1-12.raw,1:L,0.465,36370.15913,0.997,11310.55877,1.397,17378.20594,1.777,19560.09103,0,0,0,0,1.241,781.42960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22251.86901,0,20788.04089,1.042356705,8.368171473,0,2017-Jan26-1536-CN-Plate1-28.Raw,2017-jan26-1536-cn-plate1-28.raw,2:L,0.465,40131.86665,0.996,12934.54788,1.396,22251.86901,1.776,20788.04089,0,0,0,0,0,0,1.269,3363.26973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27835.54563,0,20226.62850,1.042356705,10.75855339,0,2017-Jan26-1536-CN-Plate1-44.Raw,2017-jan26-1536-cn-plate1-44.raw,3:L,0.465,43144.90735,0.999,11835.78516,1.399,27835.54563,1.776,20226.62850,0,0,0,0,0,0,0,0,1.315,27449.75776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563.89470,0,21044.02138,0.948682226,0.5287627,0,2017-Jan26-1536-CN-Plate1-60.Raw,2017-jan26-1536-cn-plate1-60.raw,4:L,0.466,44502.87485,0,0,0,0,1.777,21044.02138,0,0,0,0,0,0,0,0,0,0,1.076,20551.04419,1.224,1563.89470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31509.14441,0,23618.71093,0.948682226,9.492103343,0,2017-Jan26-1536-CN-Plate1-76.Raw,2017-jan26-1536-cn-plate1-76.raw,5:L,0.466,43795.44136,0.999,13189.72453,0,0,1.777,23618.71093,0,0,0,0,0,0,0,0,0,0,0,0,1.224,31509.14441,1.113,27750.16746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39275.76006,0,22492.94599,0.948682226,12.42396719,0,2017-Jan26-1536-CN-Plate1-92.Raw,2017-jan26-1536-cn-plate1-92.raw,6:L,0.467,44227.54099,0,0,0,0,1.777,22492.94599,0,0,0,0,0,0,0,0,0,0,0,0,1.224,39275.76006,0,0,1.174,37998.47713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6616.63973,0,20374.80639,1.337543187,3.257714985,0,2017-Jan26-1536-CN-Plate1-108.Raw,2017-jan26-1536-cn-plate1-108.raw,7:L,0.466,45195.87120,0,0,0,0,1.776,20374.80639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,17065.09729,1.421,6616.63973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32220.02270,0,20622.51747,1.337543187,15.67304028,0,2017-Jan26-1536-CN-Plate1-124.Raw,2017-jan26-1536-cn-plate1-124.raw,8:L,0.467,43608.01666,0,0,0,0,1.776,20622.51747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,32220.02270,1.342,28957.68538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34420.04639,1299.40576,20336.87103,1.337543187,16.97838607,0.479205647,2017-Jan26-1536-CN-Plate1-140.Raw,2017-jan26-1536-cn-plate1-140.raw,9:L,0.467,41782.11164,0,0,0,0,1.776,20336.87103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,34420.04639,0,0,0.454,1299.40576,1.396,49282.15480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15493.25835,1102.55246,20252.30506,2.843725517,16.31613355,0.408306296,2017-Jan26-1536-CN-Plate1-156.Raw,2017-jan26-1536-cn-plate1-156.raw,10:L,0.468,44722.90412,0,0,0,0,1.776,20252.30506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454,1102.55246,0,0,0.576,18499.87355,0.755,15493.25835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17632.37815,0,18869.09359,2.843725517,19.93006899,0,2017-Jan26-1536-CN-Plate1-172.Raw,2017-jan26-1536-cn-plate1-172.raw,11:L,0.468,42392.61335,0,0,0,0,1.777,18869.09359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755,17632.37815,0.628,24005.47836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22785.40447,2985.13946,19699.75640,2.843725517,24.6686189,1.136488495,2017-Jan26-1536-CN-Plate1-188.Raw,2017-jan26-1536-cn-plate1-188.raw,12:L,0.468,38186.76706,0,0,0,0,1.777,19699.75640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,2985.13946,0,0,0,0,0.755,22785.40447,0,0,0.705,23394.72564,0,0,0,0,0,0,0,0,0,0,0,0
8711.10571,0,19268.53595,2.174082389,7.371601311,0,2017-Jan26-1536-CN-Plate1-204.Raw,2017-jan26-1536-cn-plate1-204.raw,13:L,0.467,44675.58701,0,0,0,0,1.776,19268.53595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,11333.38822,0.724,8711.10571,0,0,0,0,0,0
12996.60124,0,19467.71964,2.174082389,10.88559026,0,2017-Jan26-1536-CN-Plate1-220.Raw,2017-jan26-1536-cn-plate1-220.raw,14:L,0.468,44689.00876,0,0,0,0,1.776,19467.71964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,12996.60124,0.645,19691.27633,0,0,0,0
16018.77409,0,19811.92195,2.174082389,13.1837798,0,2017-Jan26-1536-CN-Plate1-236.Raw,2017-jan26-1536-cn-plate1-236.raw,15:L,0.468,43820.55890,0,0,0,0,1.776,19811.92195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,16018.77409,0,0,0.707,30378.50985,0,0
,0,19912.15165,,0,0,2017-Jan26-1536-CN-Plate1-252.Raw,2017-jan26-1536-cn-plate1-252.raw,16:L,0.469,46868.02971,0,0,0,0,1.776,19912.15165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139.10264,0,19181.47777,1.042356705,0.871820746,0,2017-Jan26-1536-CN-Plate1-268.Raw,2017-jan26-1536-cn-plate1-268.raw,17:L,0.468,47291.24720,0,0,1.397,2139.10264,1.776,19181.47777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,60220.17986
24372.73878,6387.17137,18676.81059,1.042356705,10.20185762,2.564880457,2017-Jan26-1536-CN-Plate1-284.Raw,2017-jan26-1536-cn-plate1-284.raw,18:L,0.467,45905.46030,0,0,1.396,24372.73878,1.776,18676.81059,0,0,0,0,0,0,1.270,3527.10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455,6387.17137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,62569.76413
69300.20976,26410.22210,18827.94233,1.042356705,28.77460219,10.52035678,2017-Jan26-1536-CN-Plate1-300.Raw,2017-jan26-1536-cn-plate1-300.raw,19:L,0.465,26410.22210,0,0,1.396,69300.20976,1.776,18827.94233,0,0,0,0,0,0,0,0,1.316,13772.07770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,26410.22210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426,65448.87761
0,0,19919.20293,0.948682226,0,0,2017-Jan26-1536-CN-Plate1-316.Raw,2017-jan26-1536-cn-plate1-316.raw,20:L,0.468,48765.79335,0,0,0,0,1.776,19919.20293,0,0,0,0,0,0,0,0,0,0,1.076,24091.64422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,61393.73168
13540.22311,4560.99789,20374.97634,0.948682226,4.728362295,1.67889692,2017-Jan26-1536-CN-Plate1-332.Raw,2017-jan26-1536-cn-plate1-332.raw,21:L,0.468,47778.70787,0,0,0,0,1.776,20374.97634,0,0,0,0,0,0,0,0,0,0,0,0,1.224,13540.22311,1.114,31696.94492,0,0,0,0,0,0,0,0,0.455,4560.99789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427,60179.79114
97823.99355,25968.94969,19748.37506,0.948682226,35.24488191,9.862438148,2017-Jan26-1536-CN-Plate1-348.Raw,2017-jan26-1536-cn-plate1-348.raw,22:L,0.455,25968.94969,0,0,0,0,1.776,19748.37506,0,0,0,0,0,0,0,0,0,0,0,0,1.224,97823.99355,0,0,1.173,20558.62974,0,0,0,0,0,0,0.455,25968.94969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425,70124.18697
