product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
69763.30310,109006.8181,23192.51144,2.843725517,64.15465798,35.25065139,2017-Feb17-1536-CN-Plate4-220.Raw,2017-feb17-1536-cn-plate4-220.raw,J:4,0.0000,0.430,81697.20902,0.467,16358.84859,0,0,0,0,0,0,1.776,23192.51144,0,0,0.758,69763.30310,0,0,0.705,8774.71759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,109006.8181,0,0,0,0,0,0,0,0
5880.09871,0,23562.72879,2.174082389,4.069080612,0,2017-Feb17-1536-CN-Plate4-221.Raw,2017-feb17-1536-cn-plate4-221.raw,J:5,0.0000,0.434,55969.27092,0.469,49839.37154,0,0,0,0,0,0,1.776,23562.72879,0,0,0,0,0,0,0,0,0.598,22267.59117,0.729,5880.09871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71581.79457,17309.21562,23736.45853,2.174082389,49.17268474,5.469186442,2017-Feb17-1536-CN-Plate4-222.Raw,2017-feb17-1536-cn-plate4-222.raw,J:6,0.0000,0.430,69033.09015,0.467,23635.61028,0,0,0,0,0,0,1.776,23736.45853,0,0,0,0,0,0,0,0,0,0,0.725,71581.79457,0.645,11317.24035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,17309.21562,0,0,0,0,0,0,0,0
81660.72236,102891.5116,23145.10231,2.174082389,57.52960259,33.34123682,2017-Feb17-1536-CN-Plate4-223.Raw,2017-feb17-1536-cn-plate4-223.raw,J:7,0.0000,0.430,70031.28243,0.467,18345.34878,0,0,0,0,0,0,1.776,23145.10231,0,0,0,0,0,0,0,0,0,0,0.725,81660.72236,0,0,0.708,17110.65849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220,102891.5116,0,0,0,0,0,0,0,0
,0,23780.96221,,0,0,2017-Feb17-1536-CN-Plate4-224.Raw,2017-feb17-1536-cn-plate4-224.raw,J:8,0.0000,0.432,56806.65657,0.468,52123.20017,0,0,0,0,0,0,1.776,23780.96221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39063.75320,0,23877.77156,1.042356705,12.78962475,0,2017-Feb17-1536-CN-Plate4-225.Raw,2017-feb17-1536-cn-plate4-225.raw,J:9,0.0000,0,0,0.469,40341.39391,0,0,0,0,0,0,1.776,23877.77156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48670.26812,1.397,39063.75320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241,3034.58458,0,0,0,0,0,0
96890.54331,0,23755.64698,1.042356705,31.88542104,0,2017-Feb17-1536-CN-Plate4-226.Raw,2017-feb17-1536-cn-plate4-226.raw,J:10,0.0000,0,0,0.468,18449.67195,0,0,0,0,0,0,1.776,23755.64698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48503.98291,1.396,96890.54331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124892.3517,0,23713.84683,1.042356705,41.17290032,0,2017-Feb17-1536-CN-Plate4-227.Raw,2017-feb17-1536-cn-plate4-227.raw,J:11,0.0000,0,0,0.469,6725.29238,0,0,0,0,0,0,1.776,23713.84683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48957.20469,1.397,124892.3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23927.67681,0.948682226,0,0,2017-Feb17-1536-CN-Plate4-228.Raw,2017-feb17-1536-cn-plate4-228.raw,J:12,0.0000,0,0,0.469,51761.26565,0,0,0,0,0,0,1.776,23927.67681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48903.16300,0,0,0,0,1.076,30532.52735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118051.6876,118051.6876,23046.93000,0.948682226,36.44526769,38.41672871,2017-Feb17-1536-CN-Plate4-229.Raw,2017-feb17-1536-cn-plate4-229.raw,J:13,0.0000,0,0,0.468,16217.95565,0,0,0,0,0,0,1.776,23046.93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49692.04836,0,0,0,0,0,0,0,0,1.225,118051.6876,0,0,0,0,0,0,1.225,118051.6876,0,0,0,0,0,0,0,0
149796.0111,149796.0111,22620.00619,0.948682226,47.11829387,49.66709884,2017-Feb17-1536-CN-Plate4-230.Raw,2017-feb17-1536-cn-plate4-230.raw,J:14,0.0000,0,0,0.468,4538.26386,0,0,0,0,0,0,1.776,22620.00619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,50294.87823,0,0,0,0,0,0,0,0,1.225,149796.0111,0,0,0,0,0,0,1.225,149796.0111,0,0,0,0,0,0,0,0
16778.70366,0,24462.89262,1.337543187,6.880494813,0,2017-Feb17-1536-CN-Plate4-231.Raw,2017-feb17-1536-cn-plate4-231.raw,J:15,0.0000,0,0,0.469,50767.38253,0,0,0,0,1.425,16778.70366,1.776,24462.89262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,49307.17161,0,0,0,0,0,0,0,0,0,0,0,0,1.311,31411.31317,0,0,0,0,0,0,0,0,0,0,0,0
148984.0587,0,23772.52768,1.337543187,62.86856054,0,2017-Feb17-1536-CN-Plate4-232.Raw,2017-feb17-1536-cn-plate4-232.raw,J:16,0.0000,0,0,0.469,10624.47401,0,0,0,0,1.422,148984.0587,1.776,23772.52768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,49413.93673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.343,6789.28317,0,0,0,0,0,0,0,0,0,0
170957.2944,0,23705.38808,1.337543187,72.345187,0,2017-Feb17-1536-CN-Plate4-233.Raw,2017-feb17-1536-cn-plate4-233.raw,J:17,0.0000,0,0,0,0,0,0,1.396,2327.59693,1.422,170957.2944,1.776,23705.38808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48948.37809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79466.60831,0,23460.34232,2.843725517,72.24358198,0,2017-Feb17-1536-CN-Plate4-234.Raw,2017-feb17-1536-cn-plate4-234.raw,J:18,0.0000,0,0,0.468,8936.85689,0,0,0,0,0,0,1.776,23460.34232,0.576,7185.57253,0.758,79466.60831,0,0,0,0,0,0,0,0,0,0,0,0,0.305,49738.22950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80833.81032,0,23456.83378,2.843725517,73.49750543,0,2017-Feb17-1536-CN-Plate4-235.Raw,2017-feb17-1536-cn-plate4-235.raw,J:19,0.0000,0,0,0.469,5271.03206,0,0,0,0,0,0,1.776,23456.83378,0,0,0.758,80833.81032,0.629,5485.12697,0,0,0,0,0,0,0,0,0,0,0.306,48111.85111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95201.59606,0,23521.13657,2.843725517,86.32465757,0,2017-Feb17-1536-CN-Plate4-236.Raw,2017-feb17-1536-cn-plate4-236.raw,J:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23521.13657,0,0,0.758,95201.59606,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49138.01177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490.54467,0,23771.30029,2.174082389,2.394294255,0,2017-Feb17-1536-CN-Plate4-237.Raw,2017-feb17-1536-cn-plate4-237.raw,J:21,0.0000,0,0,0.470,48750.64466,0,0,0,0,0,0,1.776,23771.30029,0,0,0,0,0,0,0,0,0.598,25170.86552,0.729,3490.54467,0,0,0,0,0.306,47337.73876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70090.95383,0,23965.74365,2.174082389,47.68791361,0,2017-Feb17-1536-CN-Plate4-238.Raw,2017-feb17-1536-cn-plate4-238.raw,J:22,0.0000,0,0,0.469,21233.79158,0,0,0,0,0,0,1.776,23965.74365,0,0,0,0,0,0,0,0,0,0,0.725,70090.95383,0.645,13596.36301,0,0,0.306,48625.17513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115260.6175,0,23044.19223,2.174082389,81.55614964,0,2017-Feb17-1536-CN-Plate4-239.Raw,2017-feb17-1536-cn-plate4-239.raw,J:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23044.19223,0,0,0,0,0,0,0,0,0,0,0.725,115260.6175,0,0,0.709,1316.86639,0.307,48070.62365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,23401.87240,,0,0,2017-Feb17-1536-CN-Plate4-240.Raw,2017-feb17-1536-cn-plate4-240.raw,J:24,0.0000,0,0,0.470,50742.80626,0,0,0,0,0,0,1.777,23401.87240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,48125.44921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137947.5092,68407.35455,21133.20677,1.337543187,65.48133698,24.2772034,2017-Feb17-1536-CN-Plate4-241.Raw,2017-feb17-1536-cn-plate4-241.raw,K:1,0.0000,0.431,73595.02969,0.467,12016.08331,0,0,1.396,12658.36312,1.423,137947.5092,1.776,21133.20677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68407.35455,0,0
64533.79385,69207.60709,21918.25879,2.843725517,62.79572595,23.68149123,2017-Feb17-1536-CN-Plate4-242.Raw,2017-feb17-1536-cn-plate4-242.raw,K:2,0.0000,0.430,71413.21191,0.467,14625.66032,0,0,0,0,0,0,1.776,21918.25879,0.576,14539.27808,0.757,64533.79385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,69207.60709,0,0
66902.01226,67588.38121,21665.36600,2.843725517,65.86005497,23.39738268,2017-Feb17-1536-CN-Plate4-243.Raw,2017-feb17-1536-cn-plate4-243.raw,K:3,0.0000,0.430,73524.15498,0.467,15831.91498,0,0,0,0,0,0,1.776,21665.36600,0,0,0.758,66902.01226,0.629,8673.62290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,67588.38121,0,0
67553.93855,70051.92761,22275.24953,2.843725517,64.68104609,23.5862434,2017-Feb17-1536-CN-Plate4-244.Raw,2017-feb17-1536-cn-plate4-244.raw,K:4,0.0000,0.430,74739.98829,0.467,12600.94096,0,0,0,0,0,0,1.776,22275.24953,0,0,0.758,67553.93855,0,0,0.705,11041.52324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,70051.92761,0,0
35165.10678,66418.28875,22388.04939,2.174082389,25.61137798,22.25013698,2017-Feb17-1536-CN-Plate4-245.Raw,2017-feb17-1536-cn-plate4-245.raw,K:5,0.0000,0.434,50200.31783,0.468,33179.15180,0,0,0,0,0,0,1.776,22388.04939,0,0,0,0,0,0,0,0,0.598,13865.67166,0.726,35165.10678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,66418.28875,0,0
78112.83231,70570.03454,22551.47559,2.174082389,56.47869884,23.46965089,2017-Feb17-1536-CN-Plate4-246.Raw,2017-feb17-1536-cn-plate4-246.raw,K:6,0.0000,0.431,68584.64801,0.468,16477.98293,0,0,0,0,0,0,1.776,22551.47559,0,0,0,0,0,0,0,0,0,0,0.725,78112.83231,0.645,9410.47919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,70570.03454,0,0
81328.93711,67590.12496,21910.14239,2.174082389,60.5253289,23.13658799,2017-Feb17-1536-CN-Plate4-247.Raw,2017-feb17-1536-cn-plate4-247.raw,K:7,0.0000,0.432,67068.72364,0.468,15952.64984,0,0,0,0,0,0,1.776,21910.14239,0,0,0,0,0,0,0,0,0,0,0.725,81328.93711,0,0,0.709,13673.63519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,67590.12496,0,0
,65560.23860,23071.29583,,0,21.31227449,2017-Feb17-1536-CN-Plate4-248.Raw,2017-feb17-1536-cn-plate4-248.raw,K:8,0.0000,0.435,43215.62970,0.468,48627.24829,0,0,0,0,0,0,1.776,23071.29583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,65560.23860,0,0
82767.64564,67670.14521,22645.90572,1.042356705,28.57251929,22.411384,2017-Feb17-1536-CN-Plate4-249.Raw,2017-feb17-1536-cn-plate4-249.raw,K:9,0.0000,0,0,0.469,21380.40430,0,0,0,0,0,0,1.776,22645.90572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,44047.43782,1.396,82767.64564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,67670.14521,0,0
110901.8167,68700.17366,22693.39013,1.042356705,38.20471013,22.70490657,2017-Feb17-1536-CN-Plate4-250.Raw,2017-feb17-1536-cn-plate4-250.raw,K:10,0.0000,0,0,0.469,12136.31653,0,0,0,0,0,0,1.776,22693.39013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,45197.02801,1.397,110901.8167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,68700.17366,0,0
119593.2415,68292.58083,22456.94106,1.042356705,41.63261266,22.80784168,2017-Feb17-1536-CN-Plate4-251.Raw,2017-feb17-1536-cn-plate4-251.raw,K:11,0.0000,0,0,0.468,5378.01115,0,0,0,0,0,0,1.776,22456.94106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,44140.89879,1.397,119593.2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,68292.58083,0,0
3913.32265,68657.38563,22694.86106,0.948682226,1.226874544,22.68929477,2017-Feb17-1536-CN-Plate4-252.Raw,2017-feb17-1536-cn-plate4-252.raw,K:12,0.0000,0,0,0.469,49789.92721,0,0,0,0,0,0,1.776,22694.86106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44790.86458,0,0,0,0,1.076,29035.66648,0,0,1.224,3913.32265,0,0,0,0,0,0,0,0,0,0,0,0,0.869,68657.38563,0,0
154899.7648,69143.93165,23371.86112,0.948682226,47.15627467,22.18819823,2017-Feb17-1536-CN-Plate4-253.Raw,2017-feb17-1536-cn-plate4-253.raw,K:13,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,23371.86112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43578.77137,0,0,0,0,0,0,0,0,1.225,154899.7648,0,0,0,0,0,0,0,0,0,0,0,0,0.869,69143.93165,0,0
152875.2706,69646.70162,22128.62564,0.948682226,49.15467449,23.6051832,2017-Feb17-1536-CN-Plate4-254.Raw,2017-feb17-1536-cn-plate4-254.raw,K:14,0.0000,0,0,0.469,2854.21340,0,0,0,0,0,0,1.776,22128.62564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,44812.97386,0,0,0,0,0,0,0,0,1.225,152875.2706,0,0,0,0,0,0,0,0,0,0,0,0,0.870,69646.70162,0,0
21289.74650,68486.87220,22979.56210,1.337543187,9.293896224,22.35253829,2017-Feb17-1536-CN-Plate4-255.Raw,2017-feb17-1536-cn-plate4-255.raw,K:15,0.0000,0,0,0.469,47390.60533,0,0,0,0,1.425,21289.74650,1.776,22979.56210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,45303.42723,0,0,0,0,0,0,0,0,0,0,0,0,1.312,27299.71221,0,0,0,0,0,0,0,0,0.869,68486.87220,0,0
169509.026,69446.13740,22681.47940,1.337543187,74.97052076,22.96349464,2017-Feb17-1536-CN-Plate4-256.Raw,2017-feb17-1536-cn-plate4-256.raw,K:16,0.0000,0,0,0,0,0,0,0,0,1.423,169509.026,1.776,22681.47940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,46242.92050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,69446.13740,0,0
170153.1704,71165.21128,22467.48534,1.337543187,75.97219172,23.7560669,2017-Feb17-1536-CN-Plate4-257.Raw,2017-feb17-1536-cn-plate4-257.raw,K:17,0.0000,0,0,0,0,0,0,1.390,1989.49387,1.423,170153.1704,1.776,22467.48534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307,44759.39769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,71165.21128,0,0
90692.82959,70509.73592,22614.28209,2.843725517,85.53405964,23.38447081,2017-Feb17-1536-CN-Plate4-258.Raw,2017-feb17-1536-cn-plate4-258.raw,K:18,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22614.28209,0.577,2931.41217,0.759,90692.82959,0,0,0,0,0,0,0,0,0,0,0,0,0.306,45658.42280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,70509.73592,0,0
86422.02196,71047.34248,22812.85897,2.843725517,80.79670421,23.35766286,2017-Feb17-1536-CN-Plate4-259.Raw,2017-feb17-1536-cn-plate4-259.raw,K:19,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22812.85897,0,0,0.758,86422.02196,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44589.22062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,71047.34248,0,0
91603.21670,73467.33979,22811.61281,2.843725517,85.64532689,24.15458535,2017-Feb17-1536-CN-Plate4-260.Raw,2017-feb17-1536-cn-plate4-260.raw,K:20,0.0000,0,0,0,0,0,0,0,0,0,0,1.777,22811.61281,0,0,0.759,91603.21670,0,0,0.707,1807.10127,0,0,0,0,0,0,0,0,0.308,47813.24756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,73467.33979,0,0
30048.23941,70517.38373,22578.16799,2.174082389,21.70039266,23.42441505,2017-Feb17-1536-CN-Plate4-261.Raw,2017-feb17-1536-cn-plate4-261.raw,K:21,0.0000,0,0,0.469,34344.97286,0,0,0,0,0,0,1.776,22578.16799,0,0,0,0,0,0,0,0,0.598,17205.65144,0.727,30048.23941,0,0,0,0,0.306,45839.98619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,70517.38373,0,0
108139.0469,71784.89767,22914.07721,2.174082389,76.95155975,23.49589415,2017-Feb17-1536-CN-Plate4-262.Raw,2017-feb17-1536-cn-plate4-262.raw,K:22,0.0000,0,0,0.469,3668.21814,0,0,0,0,0,0,1.777,22914.07721,0,0,0,0,0,0,0,0,0,0,0.725,108139.0469,0.646,1974.53074,0,0,0.306,46639.54509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,71784.89767,0,0
112469.0697,71840.01516,22697.14051,2.174082389,80.7977409,23.73867817,2017-Feb17-1536-CN-Plate4-263.Raw,2017-feb17-1536-cn-plate4-263.raw,K:23,0.0000,0,0,0,0,0,0,0,0,0,0,1.776,22697.14051,0,0,0,0,0,0,0,0,0,0,0.724,112469.0697,0,0,0.709,2754.58234,0.307,46687.47670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,71840.01516,0,0
,71367.00729,22995.28485,,0,23.27662207,2017-Feb17-1536-CN-Plate4-264.Raw,2017-feb17-1536-cn-plate4-264.raw,K:24,0.0000,0,0,0.470,48889.32823,0,0,0,0,0,0,1.776,22995.28485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,46894.78950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,71367.00729,0,0
147095.0435,48883.01253,22545.95059,1.337543187,65.44832937,16.26112825,2017-Feb17-1536-CN-Plate4-265.Raw,2017-feb17-1536-cn-plate4-265.raw,L:1,0.0000,0.430,82522.03700,0.467,15519.64121,0,0,1.396,13565.05664,1.423,147095.0435,1.776,22545.95059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,48883.01253
61824.45647,46998.13652,22730.11246,2.843725517,58.01064055,15.50744743,2017-Feb17-1536-CN-Plate4-266.Raw,2017-feb17-1536-cn-plate4-266.raw,L:2,0.0000,0.431,69849.31003,0.467,19765.43594,0,0,0,0,0,0,1.776,22730.11246,0.577,18786.30986,0.758,61824.45647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,46998.13652
67627.50653,47437.74797,22834.65266,2.843725517,63.16520406,15.58084177,2017-Feb17-1536-CN-Plate4-267.Raw,2017-feb17-1536-cn-plate4-267.raw,L:3,0.0000,0.431,76187.98185,0.468,17227.32281,0,0,0,0,0,0,1.777,22834.65266,0,0,0.759,67627.50653,0.630,11521.73605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,47437.74797
72678.60604,49601.75820,23256.22416,2.843725517,66.65248144,15.99628487,2017-Feb17-1536-CN-Plate4-268.Raw,2017-feb17-1536-cn-plate4-268.raw,L:4,0.0000,0.430,81213.99476,0.467,14821.97888,0,0,0,0,0,0,1.776,23256.22416,0,0,0.758,72678.60604,0,0,0.705,8992.58986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,49601.75820
3913.35356,40920.28630,23769.15325,2.174082389,2.68455705,12.91178294,2017-Feb17-1536-CN-Plate4-269.Raw,2017-feb17-1536-cn-plate4-269.raw,L:5,0.0000,0.435,44367.03078,0.469,53502.83030,0,0,0,0,0,0,1.776,23769.15325,0,0,0,0,0,0,0,0,0.598,21899.78075,0.729,3913.35356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,40920.28630
83500.45082,48842.42209,23333.51428,2.174082389,58.35068095,15.69922822,2017-Feb17-1536-CN-Plate4-270.Raw,2017-feb17-1536-cn-plate4-270.raw,L:6,0.0000,0.430,73248.50924,0.467,18239.67488,0,0,0,0,0,0,1.776,23333.51428,0,0,0,0,0,0,0,0,0,0,0.725,83500.45082,0.645,8685.80239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,48842.42209
84700.20937,47641.95821,22624.94000,2.174082389,61.04278074,15.79295621,2017-Feb17-1536-CN-Plate4-271.Raw,2017-feb17-1536-cn-plate4-271.raw,L:7,0.0000,0.431,70741.35182,0.467,18431.10208,0,0,0,0,0,0,1.776,22624.94000,0,0,0,0,0,0,0,0,0,0,0.725,84700.20937,0,0,0.709,15027.34568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,47641.95821
,42674.02389,24557.24385,,0,13.03302525,2017-Feb17-1536-CN-Plate4-272.Raw,2017-feb17-1536-cn-plate4-272.raw,L:8,0.0000,0.434,49003.43275,0.469,56041.43226,0,0,0,0,0,0,1.776,24557.24385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,42674.02389
17837.33206,34077.69781,23109.43498,1.042356705,6.03417912,11.05967038,2017-Feb17-1536-CN-Plate4-273.Raw,2017-feb17-1536-cn-plate4-273.raw,L:9,0.0000,0,0,0.469,46888.91195,0,0,0,0,0,0,1.776,23109.43498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,49906.75236,1.396,17837.33206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241,4782.66500,0,0,0,0,0.965,34077.69781
113473.8775,41827.20472,23249.55277,1.042356705,38.15565558,13.49290623,2017-Feb17-1536-CN-Plate4-274.Raw,2017-feb17-1536-cn-plate4-274.raw,L:10,0.0000,0,0,0.469,11370.62285,0,0,0,0,0,0,1.776,23249.55277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,48760.12978,1.396,113473.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,41827.20472
132316.3885,43627.12898,22907.20388,1.042356705,45.15638688,14.28386761,2017-Feb17-1536-CN-Plate4-275.Raw,2017-feb17-1536-cn-plate4-275.raw,L:11,0.0000,0,0,0.469,4046.69887,0,0,0,0,0,0,1.776,22907.20388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,49842.08631,1.397,132316.3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,43627.12898
