product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_toluidine Rt(min),UV210_toluidine AreaAbs,UV210_Additive_14 Rt(min),UV210_Additive_14 AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_16 Rt(min),UV210_Additive_16 AreaAbs,UV210_Additive_18 Rt(min),UV210_Additive_18 AreaAbs,UV210_Additive_20 Rt(min),UV210_Additive_20 AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_MTBD Rt(min),UV210_MTBD AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs
28646.39593,10521.81685,16875.50980,2.174082389,27.6789971,4.676221775,2017-Jan26-1536-CN-Plate4-106.Raw,2017-jan26-1536-cn-plate4-106.raw,7:J,0.430,58831.26267,0.469,30954.35479,0,0,0,0,0,0,1.776,16875.50980,0.778,10521.81685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726,28646.39593,0,0,0.707,25267.13887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,16886.82801,,0,0,2017-Jan26-1536-CN-Plate4-122.Raw,2017-jan26-1536-cn-plate4-122.raw,8:J,0.431,57589.19423,0.470,39402.59185,0,0,0,0,0,0,1.776,16886.82801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45605.10535,0,17609.72772,1.042356705,20.24596352,0,2017-Jan26-1536-CN-Plate4-138.Raw,2017-jan26-1536-cn-plate4-138.raw,9:J,0,0,0.470,27812.49570,0,0,0,0,0,0,1.776,17609.72772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42217.57100,1.396,45605.10535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63800.99412,0,17149.30153,1.042356705,29.08430143,0,2017-Jan26-1536-CN-Plate4-154.Raw,2017-jan26-1536-cn-plate4-154.raw,10:J,0,0,0.470,20099.65722,0,0,0,0,0,0,1.776,17149.30153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42360.89001,1.396,63800.99412,0,0,1.269,1687.66203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83876.54936,6381.42552,16901.56580,1.042356705,38.79638342,2.831731212,2017-Jan26-1536-CN-Plate4-170.Raw,2017-jan26-1536-cn-plate4-170.raw,11:J,0,0,0.470,12160.63004,0,0,0,0,0,0,1.776,16901.56580,0.779,6381.42552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42189.93043,1.397,83876.54936,0,0,0,0,1.316,9391.44717,0,0,0,0,0,0,0,0,0,0,0,0
2116.42361,0,17678.30997,0.948682226,0.851812248,0,2017-Jan26-1536-CN-Plate4-186.Raw,2017-jan26-1536-cn-plate4-186.raw,12:J,0,0,0.470,40969.67829,0,0,0,0,0,0,1.776,17678.30997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,42103.00337,0,0,0,0,0,0,0,0,1.076,23853.96894,1.224,2116.42361,0,0,0,0,0,0,0,0
67792.44108,0,18010.90191,0.948682226,26.7810647,0,2017-Jan26-1536-CN-Plate4-202.Raw,2017-jan26-1536-cn-plate4-202.raw,13:J,0,0,0.470,21398.92192,0,0,0,0,0,0,1.777,18010.90191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,43189.31608,0,0,0,0,0,0,0,0,0,0,1.225,67792.44108,1.115,20572.78840,0,0,0,0,0,0
79409.12779,1764.68718,19202.77156,0.948682226,29.42310745,0.689231438,2017-Jan26-1536-CN-Plate4-218.Raw,2017-jan26-1536-cn-plate4-218.raw,14:J,0,0,0.470,19798.81928,0,0,0,0,0,0,1.777,19202.77156,0.780,1764.68718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,37591.03892,0,0,0,0,0,0,0,0,0,0,1.225,79409.12779,0,0,1.175,25680.52182,0,0,0,0
15275.38012,0,19928.42606,1.337543187,7.689322987,0,2017-Jan26-1536-CN-Plate4-234.Raw,2017-jan26-1536-cn-plate4-234.raw,15:J,0,0,0.470,44939.05248,0,0,0,0,1.420,15275.38012,1.776,19928.42606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41533.16081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,25300.61311,0,0
87095.29419,0,19249.51172,1.337543187,45.3883139,0,2017-Jan26-1536-CN-Plate4-250.Raw,2017-jan26-1536-cn-plate4-250.raw,16:J,0,0,0.469,21452.13671,0,0,0,0,1.421,87095.29419,1.776,19249.51172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42358.96464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,18861.76781
119142.4518,6554.83434,19967.73753,1.337543187,59.85587044,2.462034444,2017-Jan26-1536-CN-Plate4-266.Raw,2017-jan26-1536-cn-plate4-266.raw,17:J,0,0,0.469,14170.66522,0,0,1.395,18646.13225,1.421,119142.4518,1.776,19967.73753,0.778,6554.83434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44059.93866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45818.76802,410.98411,19564.47921,2.843725517,49.94868445,0.157549853,2017-Jan26-1536-CN-Plate4-282.Raw,2017-jan26-1536-cn-plate4-282.raw,18:J,0,0,0.469,20150.65447,0,0,0,0,0,0,1.776,19564.47921,0.783,410.98411,0,0,0,0,0.576,12812.52340,0.758,45818.76802,0,0,0,0,0,0,0,0,0,0,0,0,0.304,43087.66596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47763.47286,245.60224,20089.77858,2.843725517,50.70720641,0.091689253,2017-Jan26-1536-CN-Plate4-298.Raw,2017-jan26-1536-cn-plate4-298.raw,19:J,0,0,0.469,19619.63800,0,0,0,0,0,0,1.776,20089.77858,0.785,245.60224,0,0,0,0,0,0,0.758,47763.47286,0.627,18313.81569,0,0,0,0,0,0,0,0,0,0,0.305,42983.76864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70313.20786,11737.58011,19236.57370,2.843725517,77.95754061,4.576274976,2017-Jan26-1536-CN-Plate4-314.Raw,2017-jan26-1536-cn-plate4-314.raw,20:J,0,0,0.469,5927.82558,0,0,0,0,0,0,1.776,19236.57370,0.778,11737.58011,0,0,0,0,0,0,0.759,70313.20786,0,0,0.704,5649.18791,0,0,0,0,0,0,0,0,0.305,43047.15468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18204.70713,0,19629.23714,2.174082389,15.1222891,0,2017-Jan26-1536-CN-Plate4-330.Raw,2017-jan26-1536-cn-plate4-330.raw,21:J,0,0,0.470,36545.61604,0,0,0,0,0,0,1.776,19629.23714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,18948.88350,0.727,18204.70713,0,0,0,0,0.305,43441.24218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53570.13138,0,19196.91020,2.174082389,45.50180654,0,2017-Jan26-1536-CN-Plate4-346.Raw,2017-jan26-1536-cn-plate4-346.raw,22:J,0,0,0.470,21611.88204,0,0,0,0,0,0,1.776,19196.91020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,53570.13138,0.645,15168.03400,0,0,0.305,44039.32644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59554.54495,0,20155.19393,2.174082389,48.17982197,0,2017-Jan26-1536-CN-Plate4-362.Raw,2017-jan26-1536-cn-plate4-362.raw,23:J,0,0,0.470,21508.09695,0,0,0,0,0,0,1.776,20155.19393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,59554.54495,0,0,0.707,20839.62184,0.305,42192.03190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,20021.32476,,0,0,2017-Jan26-1536-CN-Plate4-378.Raw,2017-jan26-1536-cn-plate4-378.raw,24:J,0,0,0.470,45618.15838,0,0,0,0,0,0,1.776,20021.32476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,44183.44240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11044.08801,47429.79626,18383.06656,1.337543187,6.026719466,19.35060567,2017-Jan26-1536-CN-Plate4-11.Raw,2017-jan26-1536-cn-plate4-11.raw,1:K,0.429,63412.45882,0.470,40858.13232,0,0,1.396,49523.73955,1.422,11044.08801,1.776,18383.06656,0,0,0.340,47429.79626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47288.78453,18000.32550,2.843725517,0,19.70330392,2017-Jan26-1536-CN-Plate4-27.Raw,2017-jan26-1536-cn-plate4-27.raw,2:K,0.429,63019.68353,0.470,42015.58608,0,0,0,0,0,0,1.776,18000.32550,0,0,0.340,47288.78453,0,0,0.576,25002.72369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376.76295,47737.80762,18439.52241,2.843725517,1.592422994,19.41663939,2017-Jan26-1536-CN-Plate4-43.Raw,2017-jan26-1536-cn-plate4-43.raw,3:K,0.430,65521.53286,0.470,42434.21699,0,0,0,0,0,0,1.776,18439.52241,0,0,0.340,47737.80762,0,0,0,0,0.759,1376.76295,0.629,32058.15924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235.68801,46624.07880,18108.59439,2.843725517,2.633148758,19.31020065,2017-Jan26-1536-CN-Plate4-59.Raw,2017-jan26-1536-cn-plate4-59.raw,4:K,0.429,65321.87446,0.469,40478.07066,0,0,0,0,0,0,1.776,18108.59439,0,0,0.340,46624.07880,0,0,0,0,0.758,2235.68801,0,0,0.704,34571.58663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45227.01854,16701.18363,2.174082389,0,20.31009578,2017-Jan26-1536-CN-Plate4-75.Raw,2017-jan26-1536-cn-plate4-75.raw,5:K,0.430,59103.39366,0.470,37521.58893,0,0,0,0,0,0,1.776,16701.18363,0,0,0.340,45227.01854,0,0,0,0,0,0,0,0,0,0,0.598,19127.24358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750.82910,44024.46241,16495.24879,2.174082389,1.73070141,20.01688319,2017-Jan26-1536-CN-Plate4-91.Raw,2017-jan26-1536-cn-plate4-91.raw,6:K,0.430,58230.63500,0.470,38873.55706,0,0,0,0,0,0,1.776,16495.24879,0,0,0.340,44024.46241,0,0,0,0,0,0,0,0,0,0,0,0,0.729,1750.82910,0.645,23683.93674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735.18182,45306.73398,16756.75887,2.174082389,2.661542727,20.27841467,2017-Jan26-1536-CN-Plate4-107.Raw,2017-jan26-1536-cn-plate4-107.raw,7:K,0.430,59288.75220,0.470,40012.09094,0,0,0,0,0,0,1.776,16756.75887,0,0,0.340,45306.73398,0,0,0,0,0,0,0,0,0,0,0,0,0.728,2735.18182,0,0,0.707,34189.11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,44713.05587,16961.40371,,0,19.7712362,2017-Jan26-1536-CN-Plate4-123.Raw,2017-jan26-1536-cn-plate4-123.raw,8:K,0.430,58698.03413,0.470,38901.34064,0,0,0,0,0,0,1.776,16961.40371,0,0,0.340,44713.05587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42194.31787,43069.26103,16424.59728,1.042356705,20.0833829,19.66681145,2017-Jan26-1536-CN-Plate4-139.Raw,2017-jan26-1536-cn-plate4-139.raw,9:K,0,0,0.470,26829.05160,0,0,0,0,0,0,1.776,16424.59728,0,0,0.339,43069.26103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,37248.91042,1.397,42194.31787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51754.72703,47334.68054,18034.36632,1.042356705,22.43503561,19.68519979,2017-Jan26-1536-CN-Plate4-155.Raw,2017-jan26-1536-cn-plate4-155.raw,10:K,0,0,0.470,26706.70257,0,0,0,0,0,0,1.776,18034.36632,0,0,0.338,47334.68054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,35227.35646,1.396,51754.72703,0,0,1.270,2639.21186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47911.79925,45157.44784,16668.67747,1.042356705,22.47082227,20.31840015,2017-Jan26-1536-CN-Plate4-171.Raw,2017-jan26-1536-cn-plate4-171.raw,11:K,0,0,0.470,25262.15114,0,0,0,0,0,0,1.776,16668.67747,0,0,0.338,45157.44784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301,35145.36313,1.396,47911.79925,0,0,0,0,1.316,19241.23598,0,0,0,0,0,0,0,0,0,0,0,0
1932.24905,43472.49477,17439.05229,0.948682226,0.788355769,18.69618288,2017-Jan26-1536-CN-Plate4-187.Raw,2017-jan26-1536-cn-plate4-187.raw,12:K,0,0,0.471,41655.27303,0,0,0,0,0,0,1.776,17439.05229,0,0,0.339,43472.49477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,36252.31970,0,0,0,0,0,0,0,0,1.076,22535.22216,1.225,1932.24905,0,0,0,0,0,0,0,0
47856.69810,46829.83815,22142.33525,0.948682226,15.37805239,15.86209324,2017-Jan26-1536-CN-Plate4-203.Raw,2017-jan26-1536-cn-plate4-203.raw,13:K,0,0,0.470,31229.29562,0,0,0,0,0,0,1.776,22142.33525,0,0,0.339,46829.83815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,35154.47834,0,0,0,0,0,0,0,0,0,0,1.225,47856.69810,1.115,22758.29815,0,0,0,0,0,0
51205.53602,52427.77433,23155.98591,0.948682226,15.73387398,16.98084932,2017-Jan26-1536-CN-Plate4-219.Raw,2017-jan26-1536-cn-plate4-219.raw,14:K,0,0,0.469,33534.75881,0,0,0,0,0,0,1.776,23155.98591,0,0,0.339,52427.77433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,34537.46204,0,0,0,0,0,0,0,0,0,0,1.224,51205.53602,0,0,1.174,35204.42519,0,0,0,0
26848.25747,51149.96822,19725.24165,1.337543187,13.65409275,19.44841886,2017-Jan26-1536-CN-Plate4-235.Raw,2017-jan26-1536-cn-plate4-235.raw,15:K,0,0,0.471,45471.98949,0,0,0,0,1.421,26848.25747,1.778,19725.24165,0,0,0.340,51149.96822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,35389.12929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313,23677.57718,0,0
60725.12553,50373.73180,19727.27349,1.337543187,30.87951231,19.15130283,2017-Jan26-1536-CN-Plate4-251.Raw,2017-jan26-1536-cn-plate4-251.raw,16:K,0,0,0.470,30470.02923,0,0,0,0,1.421,60725.12553,1.776,19727.27349,0,0,0.338,50373.73180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,35045.95497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,22895.16755
67772.88374,50214.45648,20176.37529,1.337543187,33.69627508,18.66581179,2017-Jan26-1536-CN-Plate4-267.Raw,2017-jan26-1536-cn-plate4-267.raw,17:K,0,0,0.470,33481.37760,0,0,1.396,32921.25517,1.421,67772.88374,1.776,20176.37529,0,0,0.338,50214.45648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,34887.87057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36167.49743,48479.12737,19278.73365,2.843725517,40.01187418,18.85982046,2017-Jan26-1536-CN-Plate4-283.Raw,2017-jan26-1536-cn-plate4-283.raw,18:K,0,0,0.470,27182.88073,0,0,0,0,0,0,1.776,19278.73365,0,0,0.338,48479.12737,0,0,0.576,13767.62063,0.758,36167.49743,0,0,0,0,0,0,0,0,0,0,0,0,0.302,34347.29581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37577.35560,48559.34003,19596.36279,2.843725517,40.89777506,18.58482894,2017-Jan26-1536-CN-Plate4-299.Raw,2017-jan26-1536-cn-plate4-299.raw,19:K,0,0,0.469,24698.92239,0,0,0,0,0,0,1.776,19596.36279,0,0,0.337,48559.34003,0,0,0,0,0.758,37577.35560,0.627,18065.03372,0,0,0,0,0,0,0,0,0,0,0.302,34995.43868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40812.16817,48310.39427,19369.36226,2.843725517,44.9389876,18.70624093,2017-Jan26-1536-CN-Plate4-315.Raw,2017-jan26-1536-cn-plate4-315.raw,20:K,0,0,0.470,22566.31731,0,0,0,0,0,0,1.776,19369.36226,0,0,0.338,48310.39427,0,0,0,0,0.758,40812.16817,0,0,0.704,19378.95816,0,0,0,0,0,0,0,0,0.302,33597.24494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34323.43736,48959.62404,19360.76483,2.174082389,28.90716664,18.96604724,2017-Jan26-1536-CN-Plate4-331.Raw,2017-jan26-1536-cn-plate4-331.raw,21:K,0,0,0.470,30991.49727,0,0,0,0,0,0,1.776,19360.76483,0,0,0.338,48959.62404,0,0,0,0,0,0,0,0,0,0,0.598,13062.46809,0.726,34323.43736,0,0,0,0,0.303,35289.51230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37858.92402,49711.32092,19189.67703,2.174082389,32.16902238,19.42893079,2017-Jan26-1536-CN-Plate4-347.Raw,2017-jan26-1536-cn-plate4-347.raw,22:K,0,0,0.470,29152.50634,0,0,0,0,0,0,1.776,19189.67703,0,0,0.337,49711.32092,0,0,0,0,0,0,0,0,0,0,0,0,0.725,37858.92402,0.644,16957.97580,0,0,0.302,35013.94210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41055.28890,49950.93028,20048.23291,2.174082389,33.39106531,18.68653357,2017-Jan26-1536-CN-Plate4-363.Raw,2017-jan26-1536-cn-plate4-363.raw,23:K,0,0,0.470,30024.80040,0,0,0,0,0,0,1.776,20048.23291,0,0,0.337,49950.93028,0,0,0,0,0,0,0,0,0,0,0,0,0.726,41055.28890,0,0,0.707,24191.82926,0.302,33813.98737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,52178.05651,19573.87149,,0,19.99274513,2017-Jan26-1536-CN-Plate4-379.Raw,2017-jan26-1536-cn-plate4-379.raw,24:K,0,0,0.465,46876.42417,0,0,0,0,0,0,1.776,19573.87149,0,0,0.326,52178.05651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80310.10940,98597.10891,18303.25349,1.337543187,44.01604328,40.40146837,2017-Jan26-1536-CN-Plate4-12.Raw,2017-jan26-1536-cn-plate4-12.raw,1:L,0.429,64071.63981,0.468,26234.49878,0,0,1.396,29207.74885,1.421,80310.10940,1.776,18303.25349,0,0,0,0,0.586,98597.10891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31466.27631,93125.14264,18302.56427,2.843725517,36.66758858,38.16069484,2017-Jan26-1536-CN-Plate4-28.Raw,2017-jan26-1536-cn-plate4-28.raw,2:L,0.429,64927.22137,0.469,28106.07198,0,0,0,0,0,0,1.776,18302.56427,0,0,0,0,0.586,93125.14264,0.586,93125.14264,0.758,31466.27631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37808.42678,84434.53753,18544.75438,2.843725517,43.48269562,34.14760954,2017-Jan26-1536-CN-Plate4-44.Raw,2017-jan26-1536-cn-plate4-44.raw,3:L,0.429,63198.63915,0.468,23144.91419,0,0,0,0,0,0,1.776,18544.75438,0,0,0,0,0.586,84434.53753,0,0,0.758,37808.42678,0.628,11823.55755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41042.72893,86647.79847,18376.79565,2.843725517,47.63381676,35.36299261,2017-Jan26-1536-CN-Plate4-60.Raw,2017-jan26-1536-cn-plate4-60.raw,4:L,0.430,64337.72787,0.469,23385.40302,0,0,0,0,0,0,1.776,18376.79565,0,0,0,0,0.586,86647.79847,0,0,0.758,41042.72893,0,0,0.704,12318.61199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28081.11254,89726.12014,18460.68628,2.174082389,24.80297238,36.45291898,2017-Jan26-1536-CN-Plate4-76.Raw,2017-jan26-1536-cn-plate4-76.raw,5:L,0.430,60268.41457,0.469,31720.80403,0,0,0,0,0,0,1.776,18460.68628,0,0,0,0,0.586,89726.12014,0,0,0,0,0,0,0,0,0.596,13753.82256,0.726,28081.11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54123.26165,93316.00870,16479.27548,2.174082389,53.55291415,42.4697109,2017-Jan26-1536-CN-Plate4-92.Raw,2017-jan26-1536-cn-plate4-92.raw,6:L,0.430,58841.55959,0.470,18728.51058,0,0,0,0,0,0,1.777,16479.27548,0,0,0,0,0.587,93316.00870,0,0,0,0,0,0,0,0,0,0,0.726,54123.26165,0.645,8910.67951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60362.37900,92168.09689,16772.20368,2.174082389,58.6831586,41.21466326,2017-Jan26-1536-CN-Plate4-108.Raw,2017-jan26-1536-cn-plate4-108.raw,7:L,0.430,59664.86362,0.469,16075.29781,0,0,0,0,0,0,1.776,16772.20368,0,0,0,0,0.587,92168.09689,0,0,0,0,0,0,0,0,0,0,0.725,60362.37900,0,0,0.708,13229.67123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,92260.79429,17759.82402,,0,38.96187015,2017-Jan26-1536-CN-Plate4-124.Raw,2017-jan26-1536-cn-plate4-124.raw,8:L,0.430,59944.62409,0.469,43735.63637,0,0,0,0,0,0,1.776,17759.82402,0,0,0,0,0.586,92260.79429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52411.28203,94495.37503,17887.01377,1.042356705,22.90680768,39.62177935,2017-Jan26-1536-CN-Plate4-140.Raw,2017-jan26-1536-cn-plate4-140.raw,9:L,0,0,0.470,24664.09624,0,0,0,0,0,0,1.776,17887.01377,0,0,0,0,0.586,94495.37503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,39378.06423,1.397,52411.28203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77018.94222,93021.14559,16473.60621,1.042356705,36.5499256,42.35008311,2017-Jan26-1536-CN-Plate4-156.Raw,2017-jan26-1536-cn-plate4-156.raw,10:L,0,0,0.470,15091.43546,0,0,0,0,0,0,1.776,16473.60621,0,0,0,0,0.587,93021.14559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41837.19349,1.397,77018.94222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105645.6783,93584.27772,16751.84806,1.042356705,49.30223849,41.89878517,2017-Jan26-1536-CN-Plate4-172.Raw,2017-jan26-1536-cn-plate4-172.raw,11:L,0,0,0.470,2583.66614,0,0,0,0,0,0,1.776,16751.84806,0,0,0,0,0.587,93584.27772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,40363.69035,1.397,105645.6783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824.94191,97949.83323,18280.42163,0.948682226,0.710304987,40.18636792,2017-Jan26-1536-CN-Plate4-188.Raw,2017-jan26-1536-cn-plate4-188.raw,12:L,0,0,0.470,43391.24413,0,0,0,0,0,0,1.776,18280.42163,0,0,0,0,0.586,97949.83323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,41390.33000,0,0,0,0,0,0,0,0,1.076,24229.64377,1.225,1824.94191,0,0,0,0,0,0,0,0
99686.51720,99098.23374,23981.70168,0.948682226,29.57593303,30.99182715,2017-Jan26-1536-CN-Plate4-204.Raw,2017-jan26-1536-cn-plate4-204.raw,13:L,0,0,0.470,14507.47519,0,0,0,0,0,0,1.778,23981.70168,0,0,0,0,0.588,99098.23374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305,42236.18184,0,0,0,0,0,0,0,0,0,0,1.226,99686.51720,1.116,11421.86827,0,0,0,0,0,0
114772.5979,104655.3361,22998.03912,0.948682226,35.50826326,34.12964978,2017-Jan26-1536-CN-Plate4-220.Raw,2017-jan26-1536-cn-plate4-220.raw,14:L,0,0,0.468,12859.93569,0,0,0,0,0,0,1.776,22998.03912,0,0,0,0,0.585,104655.3361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38989.27404,0,0,0,0,0,0,0,0,0,0,1.224,114772.5979,0,0,1.173,13762.84073,0,0,0,0
26360.02915,101910.9746,19656.85173,1.337543187,13.45243807,38.88376022,2017-Jan26-1536-CN-Plate4-236.Raw,2017-jan26-1536-cn-plate4-236.raw,15:L,0,0,0.469,45391.22403,0,0,0,0,1.418,26360.02915,1.776,19656.85173,0,0,0,0,0.585,101910.9746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303,38246.71947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,23374.25748,0,0
