product,additive,internal_standard,corr_factor,product_scaled,additive_scaled,Sample Name,Data File,Location,Prod-to-IS-Ratio,UV210_Toluidine Rt(min),UV210_Toluidine AreaAbs,UV210_P2Et Rt(min),UV210_P2Et AreaAbs,UV210_CF3-Cl Rt(min),UV210_CF3-Cl AreaAbs,UV210_CF3_product Rt(min),UV210_CF3_product AreaAbs,UV210_Internal_standard Rt(min),UV210_Internal_standard AreaAbs,UV210_Additive_21 Rt(min),UV210_Additive_21 AreaAbs,UV210_CF3-Br Rt(min),UV210_CF3-Br AreaAbs,UV210_CF3-I Rt(min),UV210_CF3-I AreaAbs,UV210_OMe-Cl Rt(min),UV210_OMe-Cl AreaAbs,UV210_OMe_product Rt(min),UV210_OMe_product AreaAbs,UV210_OMe-Br Rt(min),UV210_OMe-Br AreaAbs,UV210_OMe-I Rt(min),UV210_OMe-I AreaAbs,UV210_Et-Cl Rt(min),UV210_Et-Cl AreaAbs,UV210_Et_product Rt(min),UV210_Et_product AreaAbs,UV210_Et-Br Rt(min),UV210_Et-Br AreaAbs,UV210_Et-I Rt(min),UV210_Et-I AreaAbs,UV210_2pyr-Cl Rt(min),UV210_2pyr-Cl AreaAbs,UV210_2pyr_product Rt(min),UV210_2pyr_product AreaAbs,UV210_2pyr-Br Rt(min),UV210_2pyr-Br AreaAbs,UV210_2pyr-I Rt(min),UV210_2pyr-I AreaAbs,UV210_3pyr-Cl Rt(min),UV210_3pyr-Cl AreaAbs,UV210_3pyr_product Rt(min),UV210_3pyr_product AreaAbs,UV210_3pyr-Br Rt(min),UV210_3pyr-Br AreaAbs,UV210_3pyr-I Rt(min),UV210_3pyr-I AreaAbs,UV210_BTMG Rt(min),UV210_BTMG AreaAbs,UV210_Additive_23 Rt(min),UV210_Additive_23 AreaAbs,UV210_Additive_25 Rt(min),UV210_Additive_25 AreaAbs,UV210_Additive_27 Rt(min),UV210_Additive_27 AreaAbs
81685.72229,0,22074.16389,1.042356705,28.92940614,0,2017-Feb17-1536-CN-Plate3-218.Raw,2017-feb17-1536-cn-plate3-218.raw,J:2,0.0000,0.468,28074.02361,1.009,11925.60203,0,0,1.397,81685.72229,1.777,22074.16389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98270.93418,0,22134.67142,1.042356705,34.70800352,0,2017-Feb17-1536-CN-Plate3-219.Raw,2017-feb17-1536-cn-plate3-219.raw,J:3,0.0000,0.467,20509.18585,1.009,11080.86718,0,0,1.396,98270.93418,1.776,22134.67142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891.31042,1891.31042,23518.27919,0.948682226,0.572188732,0.603140563,2017-Feb17-1536-CN-Plate3-220.Raw,2017-feb17-1536-cn-plate3-220.raw,J:4,0.0000,0.468,56291.70315,1.007,12718.09751,0,0,0,0,1.776,23518.27919,0,0,0,0,0,0,1.075,32429.58563,1.224,1891.31042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,1891.31042,0,0,0,0
120631.646,120631.646,22574.80357,0.948682226,38.02062933,40.07730755,2017-Feb17-1536-CN-Plate3-221.Raw,2017-feb17-1536-cn-plate3-221.raw,J:5,0.0000,0.467,18965.81454,1.009,11875.88360,0,0,0,0,1.776,22574.80357,0,0,0,0,0,0,0,0,1.224,120631.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,120631.646,0,0,0,0
123863.38490,123863.38490,22731.55118,0.948682226,38.77000873,40.86722369,2017-Feb17-1536-CN-Plate3-222.Raw,2017-feb17-1536-cn-plate3-222.raw,J:6,0.0000,0.467,18242.42496,1.006,12983.31563,0,0,0,0,1.776,22731.55118,0,0,0,0,0,0,0,0,1.224,123863.38490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.224,123863.38490,0,0,0,0
31129.06933,0,22370.67446,1.337543187,13.95905877,0,2017-Feb17-1536-CN-Plate3-223.Raw,2017-feb17-1536-cn-plate3-223.raw,J:7,0.0000,0.468,50294.10169,1.010,10450.92753,0,0,0,0,1.776,22370.67446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,27352.40190,1.420,31129.06933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141251.0856,0,23400.44069,1.337543187,60.55316321,0,2017-Feb17-1536-CN-Plate3-224.Raw,2017-feb17-1536-cn-plate3-224.raw,J:8,0.0000,0.467,13548.66436,1.008,12525.50233,0,0,0,0,1.777,23400.44069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,141251.0856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147160.2716,0,23379.23385,1.337543187,63.14360639,0,2017-Feb17-1536-CN-Plate3-225.Raw,2017-feb17-1536-cn-plate3-225.raw,J:9,0.0000,0.469,13263.31831,1.011,11391.55738,0,0,0,0,1.778,23379.23385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424,147160.2716,0,0,1.396,45020.81729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46248.28875,0,23973.51429,2.843725517,41.14460565,0,2017-Feb17-1536-CN-Plate3-226.Raw,2017-feb17-1536-cn-plate3-226.raw,J:10,0.0000,0.467,32684.39826,1.008,11873.31076,0,0,0,0,1.776,23973.51429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,11264.18295,0.755,46248.28875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49535.68854,0,22379.11679,2.843725517,47.20893463,0,2017-Feb17-1536-CN-Plate3-227.Raw,2017-feb17-1536-cn-plate3-227.raw,J:11,0.0000,0.467,27420.28089,1.009,11178.85642,0,0,0,0,1.776,22379.11679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,49535.68854,0.628,3831.94019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63426.30146,0,23254.11243,2.843725517,58.17261114,0,2017-Feb17-1536-CN-Plate3-228.Raw,2017-feb17-1536-cn-plate3-228.raw,J:12,0.0000,0.467,20943.48497,1.008,11733.37767,0,0,0,0,1.776,23254.11243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,63426.30146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18982.12842,0,22869.86602,2.174082389,13.53376242,0,2017-Feb17-1536-CN-Plate3-229.Raw,2017-feb17-1536-cn-plate3-229.raw,J:13,0.0000,0.468,44568.68399,1.010,11154.71146,0,0,0,0,1.776,22869.86602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598,14044.56805,0.725,18982.12842,0,0,0,0,0,0,0,0,0,0,0,0
77373.13531,0,23536.29118,2.174082389,53.60304102,0,2017-Feb17-1536-CN-Plate3-230.Raw,2017-feb17-1536-cn-plate3-230.raw,J:14,0.0000,0.467,24974.05411,1.006,12512.48068,0,0,0,0,1.776,23536.29118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,77373.13531,0,0,0,0,0,0,0,0,0,0,0,0
81845.54921,0,22828.96561,2.174082389,58.45828833,0,2017-Feb17-1536-CN-Plate3-231.Raw,2017-feb17-1536-cn-plate3-231.raw,J:15,0.0000,0.467,18240.37316,1.008,11583.94125,0,0,0,0,1.776,22828.96561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723,81845.54921,0,0,0.708,3918.82511,0,0,0,0,0,0,0,0
,0,24153.89417,,0,0,2017-Feb17-1536-CN-Plate3-232.Raw,2017-feb17-1536-cn-plate3-232.raw,J:16,0.0000,0.468,53789.12248,1.009,12085.42534,0,0,0,0,1.776,24153.89417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16513.27905,0,23503.51406,1.042356705,5.492602222,0,2017-Feb17-1536-CN-Plate3-233.Raw,2017-feb17-1536-cn-plate3-233.raw,J:17,0.0000,0.467,46433.45947,0,0,1.240,2140.96186,1.396,16513.27905,1.776,23503.51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,51224.00012,0,0,0,0,0,0
93930.85960,0,24092.39208,1.042356705,30.47937114,0,2017-Feb17-1536-CN-Plate3-234.Raw,2017-feb17-1536-cn-plate3-234.raw,J:18,0.0000,0.466,24064.36037,0,0,0,0,1.396,93930.85960,1.776,24092.39208,0,0,1.268,2551.57192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,76029.30514,0,0,0,0,0,0
112054.7562,103397.8691,22940.68830,1.042356705,38.18576353,33.80386883,2017-Feb17-1536-CN-Plate3-235.Raw,2017-feb17-1536-cn-plate3-235.raw,J:19,0.0000,0.465,13342.51824,0,0,0,0,1.396,112054.7562,1.776,22940.68830,0,0,0,0,1.315,7806.41665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,83307.37503,1.219,103397.8691,0,0,0,0
0,0,23910.60150,0.948682226,0,0,2017-Feb17-1536-CN-Plate3-236.Raw,2017-feb17-1536-cn-plate3-236.raw,J:20,0.0000,0.468,54700.03882,0,0,0,0,0,0,1.776,23910.60150,0,0,0,0,0,0,1.076,32291.10823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,53423.71638,0,0,0,0,0,0
69042.78639,69042.78639,23287.56888,0.948682226,21.09483753,22.23593629,2017-Feb17-1536-CN-Plate3-237.Raw,2017-feb17-1536-cn-plate3-237.raw,J:21,0.0000,0.466,35888.20309,0,0,0,0,0,0,1.776,23287.56888,0,0,0,0,0,0,0,0,1.224,69042.78639,1.113,36185.73943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,63184.07879,1.224,69042.78639,0,0,0,0
188207.2401,188207.2401,23204.74638,0.948682226,57.7087314,60.83041279,2017-Feb17-1536-CN-Plate3-238.Raw,2017-feb17-1536-cn-plate3-238.raw,J:22,0.0000,0.466,18644.50920,0,0,0,0,0,0,1.776,23204.74638,0,0,0,0,0,0,0,0,1.222,188207.2401,0,0,1.175,13500.54309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,81219.76787,1.222,188207.2401,0,0,0,0
14997.71569,0,23834.14555,1.337543187,6.312401384,0,2017-Feb17-1536-CN-Plate3-239.Raw,2017-feb17-1536-cn-plate3-239.raw,J:23,0.0000,0.467,52686.54903,0,0,0,0,0,0,1.776,23834.14555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,27952.00729,1.422,14997.71569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,53992.38186,0,0,0,0,0,0
94173.64042,0,23260.48332,1.337543187,40.61436819,0,2017-Feb17-1536-CN-Plate3-240.Raw,2017-feb17-1536-cn-plate3-240.raw,J:24,0.0000,0.466,29794.52191,0,0,0,0,0,0,1.776,23260.48332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,94173.64042,1.342,21342.99980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,69404.03534,0,0,0,0,0,0
32021.69184,69033.91603,22674.54769,1.042356705,11.04036087,22.83416531,2017-Feb17-1536-CN-Plate3-241.Raw,2017-feb17-1536-cn-plate3-241.raw,K:1,0.0000,0.468,41637.42341,1.010,14140.73565,0,0,1.396,32021.69184,1.776,22674.54769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,69033.91603,0,0
71670.39175,73070.23035,23119.44894,1.042356705,24.23482722,23.70414317,2017-Feb17-1536-CN-Plate3-242.Raw,2017-feb17-1536-cn-plate3-242.raw,K:2,0.0000,0.468,32127.69208,1.009,15478.58264,0,0,1.396,71670.39175,1.776,23119.44894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,73070.23035,0,0
91520.77088,71889.18478,22859.28111,1.042356705,31.2993075,23.58643228,2017-Feb17-1536-CN-Plate3-243.Raw,2017-feb17-1536-cn-plate3-243.raw,K:3,0.0000,0.467,19510.52530,1.010,14306.75687,0,0,1.396,91520.77088,1.776,22859.28111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,71889.18478,0,0
1133.13608,64795.06397,23881.72486,0.948682226,0.337596865,20.34873874,2017-Feb17-1536-CN-Plate3-244.Raw,2017-feb17-1536-cn-plate3-244.raw,K:4,0.0000,0.469,47394.15905,1.010,13666.99906,0,0,0,0,1.777,23881.72486,0,0,0,0,0,0,1.076,29357.44722,1.225,1133.13608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,64795.06397,0,0
153779.0463,73188.40918,23455.12333,0.948682226,46.64890669,23.40269379,2017-Feb17-1536-CN-Plate3-245.Raw,2017-feb17-1536-cn-plate3-245.raw,K:5,0.0000,0.467,2000.70205,1.010,14883.83433,0,0,0,0,1.776,23455.12333,0,0,0,0,0,0,0,0,1.224,153779.0463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,73188.40918,0,0
153022.8505,73589.21573,24102.84740,0.948682226,45.17206702,22.89850278,2017-Feb17-1536-CN-Plate3-246.Raw,2017-feb17-1536-cn-plate3-246.raw,K:6,0.0000,0.467,5518.72344,1.011,13970.11505,0,0,0,0,1.776,24102.84740,0,0,0,0,0,0,0,0,1.225,153022.8505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869,73589.21573,0,0
23533.61496,65578.77446,23623.11060,1.337543187,9.993569506,20.82032366,2017-Feb17-1536-CN-Plate3-247.Raw,2017-feb17-1536-cn-plate3-247.raw,K:7,0.0000,0.468,46377.98298,1.012,13227.06654,0,0,0,0,1.776,23623.11060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,26051.80048,1.421,23533.61496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,65578.77446,0,0
162006.279,76477.90025,23581.23973,1.337543187,68.91825786,24.32375306,2017-Feb17-1536-CN-Plate3-248.Raw,2017-feb17-1536-cn-plate3-248.raw,K:8,0.0000,0.467,5441.41000,1.009,15425.62529,0,0,0,0,1.776,23581.23973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,162006.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,76477.90025,0,0
159495.723,74239.46813,23095.81484,1.337543187,69.27632316,24.10809123,2017-Feb17-1536-CN-Plate3-249.Raw,2017-feb17-1536-cn-plate3-249.raw,K:9,0.0000,0.467,8623.29525,1.010,14948.10532,0,0,0,0,1.776,23095.81484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,159495.723,0,0,1.398,360.63564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,74239.46813,0,0
86544.92597,71895.23668,23432.88716,2.843725517,78.77070783,23.01100464,2017-Feb17-1536-CN-Plate3-250.Raw,2017-feb17-1536-cn-plate3-250.raw,K:10,0.0000,0.467,6802.91969,1.010,12680.05135,0,0,0,0,1.776,23432.88716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576,3232.88504,0.756,86544.92597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,71895.23668,0,0
83699.17758,70390.97257,23453.34063,2.843725517,76.11415284,22.50989753,2017-Feb17-1536-CN-Plate3-251.Raw,2017-feb17-1536-cn-plate3-251.raw,K:11,0.0000,0.467,6995.99017,1.010,12911.96307,0,0,0,0,1.776,23453.34063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756,83699.17758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,70390.97257,0,0
88718.08868,72425.65419,23135.40444,2.843725517,81.78695125,23.47883773,2017-Feb17-1536-CN-Plate3-252.Raw,2017-feb17-1536-cn-plate3-252.raw,K:12,0.0000,0.469,3733.68271,1.010,13045.93090,0,0,0,0,1.777,23135.40444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758,88718.08868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870,72425.65419,0,0
5302.78248,69668.26987,23213.32325,2.174082389,3.724806832,22.5091435,2017-Feb17-1536-CN-Plate3-253.Raw,2017-feb17-1536-cn-plate3-253.raw,K:13,0.0000,0.468,46227.51907,1.011,13826.58338,0,0,0,0,1.776,23213.32325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,13762.19809,0.727,5302.78248,0,0,0,0,0,0,0,0,0.868,69668.26987,0,0
25628.78456,73712.59327,23472.43313,2.174082389,17.80357266,23.55292468,2017-Feb17-1536-CN-Plate3-254.Raw,2017-feb17-1536-cn-plate3-254.raw,K:14,0.0000,0.468,41209.91875,1.010,14690.63490,0,0,0,0,1.776,23472.43313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725,25628.78456,0.645,11005.36996,0,0,0,0,0,0,0.868,73712.59327,0,0
87713.48043,74033.92779,23069.09407,2.174082389,61.99734129,24.06919218,2017-Feb17-1536-CN-Plate3-255.Raw,2017-feb17-1536-cn-plate3-255.raw,K:15,0.0000,0.467,16161.49048,1.010,14574.16608,0,0,0,0,1.776,23069.09407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,87713.48043,0,0,0.710,2043.46251,0,0,0,0,0.868,74033.92779,0,0
,63905.38680,23958.93456,,0,20.00466256,2017-Feb17-1536-CN-Plate3-256.Raw,2017-feb17-1536-cn-plate3-256.raw,K:16,0.0000,0.468,49948.38656,1.011,13559.89186,0,0,0,0,1.776,23958.93456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868,63905.38680,0,0
81896.86075,70262.66732,23531.15256,1.042356705,27.20831726,22.39456838,2017-Feb17-1536-CN-Plate3-257.Raw,2017-feb17-1536-cn-plate3-257.raw,K:17,0.0000,0.466,23791.09442,0,0,0,0,1.396,81896.86075,1.776,23531.15256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,68108.22238,0,0,0.868,70262.66732,0,0
114780.0609,73250.50204,23526.31640,1.042356705,38.14083048,23.35166951,2017-Feb17-1536-CN-Plate3-258.Raw,2017-feb17-1536-cn-plate3-258.raw,K:18,0.0000,0.466,13724.22381,0,0,0,0,1.396,114780.0609,1.776,23526.31640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,82956.72416,0,0,0.869,73250.50204,0,0
108589.2714,73537.83871,23305.81623,1.042356705,36.4250561,23.66507077,2017-Feb17-1536-CN-Plate3-259.Raw,2017-feb17-1536-cn-plate3-259.raw,K:19,0.0000,0.466,13318.49344,0,0,0,0,1.397,108589.2714,1.776,23305.81623,0,0,0,0,1.316,9103.72615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,80483.29837,0,0,0.869,73537.83871,0,0
3679.66386,70816.11058,24052.70386,0.948682226,1.088494579,22.08154362,2017-Feb17-1536-CN-Plate3-260.Raw,2017-feb17-1536-cn-plate3-260.raw,K:20,0.0000,0.468,52410.92019,0,0,0,0,0,0,1.776,24052.70386,0,0,0,0,0,0,1.076,30863.57380,1.224,3679.66386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434,35974.55087,0,0,0.869,70816.11058,0,0
126037.14250,72294.20726,23689.07934,0.948682226,37.85579692,22.88846041,2017-Feb17-1536-CN-Plate3-261.Raw,2017-feb17-1536-cn-plate3-261.raw,K:21,0.0000,0.466,15751.79218,0,0,0,0,0,0,1.777,23689.07934,0,0,0,0,0,0,0,0,1.225,126037.14250,1.114,12091.40111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430,78375.05437,0,0,0.869,72294.20726,0,0
133010.6881,73663.05423,23040.98924,0.948682226,41.07404232,23.9778293,2017-Feb17-1536-CN-Plate3-262.Raw,2017-feb17-1536-cn-plate3-262.raw,K:22,0.0000,0.466,12458.03498,0,0,0,0,0,0,1.776,23040.98924,0,0,0,0,0,0,0,0,1.225,133010.6881,0,0,1.174,17366.30061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,81886.54477,0,0,0.868,73663.05423,0,0
21771.91336,70052.42733,24388.49121,1.337543187,8.955312407,21.54266947,2017-Feb17-1536-CN-Plate3-263.Raw,2017-feb17-1536-cn-plate3-263.raw,K:23,0.0000,0.467,50796.61000,0,0,0,0,0,0,1.776,24388.49121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.311,27933.75530,1.421,21771.91336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433,46012.08721,0,0,0.868,70052.42733,0,0
136699.1016,70768.03628,23202.59100,1.337543187,59.10146589,22.87504323,2017-Feb17-1536-CN-Plate3-264.Raw,2017-feb17-1536-cn-plate3-264.raw,K:24,0.0000,0.466,12655.04273,0,0,0,0,0,0,1.776,23202.59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,136699.1016,1.342,12082.80208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,79302.43836,0,0,0.868,70768.03628,0,0
5394.36872,14802.20600,20994.29536,1.042356705,2.008708666,5.28793861,2017-Feb17-1536-CN-Plate3-265.Raw,2017-feb17-1536-cn-plate3-265.raw,L:1,0.0000,0.468,47495.60143,1.010,13886.32573,1.240,2018.65890,1.396,5394.36872,1.776,20994.29536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963,14802.20600
74813.18270,34148.63161,22875.29135,1.042356705,25.56755062,11.19613006,2017-Feb17-1536-CN-Plate3-266.Raw,2017-feb17-1536-cn-plate3-266.raw,L:2,0.0000,0.469,25387.63682,1.009,17356.50659,0,0,1.398,74813.18270,1.777,22875.29135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,34148.63161
88933.53491,36325.61770,21485.23960,1.042356705,32.35958784,12.68043261,2017-Feb17-1536-CN-Plate3-267.Raw,2017-feb17-1536-cn-plate3-267.raw,L:3,0.0000,0.468,21920.70231,1.009,16512.98410,0,0,1.396,88933.53491,1.776,21485.23960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,36325.61770
0,14225.13802,23373.10044,0.948682226,0,4.564586348,2017-Feb17-1536-CN-Plate3-268.Raw,2017-feb17-1536-cn-plate3-268.raw,L:4,0.0000,0.468,51408.49453,1.010,14944.59097,0,0,0,0,1.776,23373.10044,0,0,0,0,0,0,1.076,34612.48963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,14225.13802
128177.2619,31245.98408,21909.10969,0.948682226,41.6263458,10.6962302,2017-Feb17-1536-CN-Plate3-269.Raw,2017-feb17-1536-cn-plate3-269.raw,L:5,0.0000,0.467,15748.07412,1.009,14901.79518,0,0,0,0,1.776,21909.10969,0,0,0,0,0,0,0,0,1.225,128177.2619,1.114,10086.98777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,31245.98408
144940.5947,38372.00796,24827.70887,0.948682226,41.53702825,11.59148681,2017-Feb17-1536-CN-Plate3-270.Raw,2017-feb17-1536-cn-plate3-270.raw,L:6,0.0000,0.467,11322.80453,1.005,17668.39640,0,0,0,0,1.776,24827.70887,0,0,0,0,0,0,0,0,1.224,144940.5947,0,0,1.174,3255.24202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,38372.00796
12536.70370,12101.79952,21826.95001,1.337543187,5.761815995,4.158322458,2017-Feb17-1536-CN-Plate3-271.Raw,2017-feb17-1536-cn-plate3-271.raw,L:7,0.0000,0.469,46433.81191,1.012,14173.04961,0,0,0,0,1.777,21826.95001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312,28814.67788,1.424,12536.70370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965,12101.79952
146422.42520,34007.79019,23230.85922,1.337543187,63.22828466,10.97929371,2017-Feb17-1536-CN-Plate3-272.Raw,2017-feb17-1536-cn-plate3-272.raw,L:8,0.0000,0.467,14293.02826,1.008,15528.11687,0,0,0,0,1.776,23230.85922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.421,146422.42520,1.342,8788.36387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,34007.79019
148601.0281,37515.09425,22285.78794,1.337543187,66.89026205,12.62523038,2017-Feb17-1536-CN-Plate3-273.Raw,2017-feb17-1536-cn-plate3-273.raw,L:9,0.0000,0.467,11152.49307,1.009,15802.90395,0,0,0,0,1.776,22285.78794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.422,148601.0281,0,0,1.400,480.45749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964,37515.09425
